code,type,name,elevation_ft,continent,iso_country,municipality
VNBW,medium_airport,Gautam Buddha Airport,358,AS,NP,Bhairawa
VNJP,medium_airport,Janakpur Airport,256,AS,NP,Janakpur
VNKT,large_airport,Tribhuvan International Airport,4390,AS,NP,Kathmandu
VNNG,medium_airport,Nepalgunj Airport,540,AS,NP,Nepalgunj
VNPK,medium_airport,Pokhara Airport,2712,AS,NP,Pokhara
VNTJ,medium_airport,Taplejung Airport,7990,AS,NP,Taplejung
VNVT,medium_airport,Biratnagar Airport,236,AS,NP,Biratnagar
VO55,medium_airport,Murod Kond Airport,2136,AS,IN,Latur
VOAT,medium_airport,Agatti Airport,14,AS,IN,
VOBG,medium_airport,HAL Airport,2912,AS,IN,Bangalore
VOBI,medium_airport,Bellary Airport,30,AS,IN,Bellary
VOBL,large_airport,Kempegowda International Airport,3000,AS,IN,Bangalore
VOBR,medium_airport,Bidar Air Force Station,2178,AS,IN,
VOBZ,medium_airport,Vijayawada Airport,82,AS,IN,Gannavaram
VOCB,medium_airport,Coimbatore International Airport,1324,AS,IN,Coimbatore
VOCI,large_airport,Cochin International Airport,30,AS,IN,Kochi
VOCL,large_airport,Calicut International Airport,342,AS,IN,Calicut
VOCP,medium_airport,Kadapa Airport,430,AS,IN,Kadapa
VOCX,medium_airport,Car Nicobar Air Force Station,5,AS,IN,
VODG,medium_airport,Dundigul Air Force Academy,2013,AS,IN,Hyderabad
VOHS,large_airport,Rajiv Gandhi International Airport,2024,AS,IN,Hyderabad
VOHY,medium_airport,Begumpet Airport,1742,AS,IN,Hyderabad
VOKN,medium_airport,Kannur International Airport,330,AS,IN,Kannur
VOMD,medium_airport,Madurai Airport,459,AS,IN,Madurai
VOML,medium_airport,Mangalore International Airport,337,AS,IN,Mangalore
VOMM,large_airport,Chennai International Airport,52,AS,IN,Chennai
VOPB,medium_airport,Vir Savarkar International Airport,14,AS,IN,Port Blair
VOPC,medium_airport,Pondicherry Airport,134,AS,IN,Pondicherry
VOPN,medium_airport,Sri Sathya Sai Airport,1558,AS,IN,Puttaparthi
VORY,medium_airport,Rajahmundry Airport,151,AS,IN,Rajahmundry
VOSM,medium_airport,Salem Airport,1008,AS,IN,Salem
VOTR,medium_airport,Tiruchirapally Civil Airport Airport,288,AS,IN,Tiruchirappally
VOTV,large_airport,Trivandrum International Airport,15,AS,IN,Thiruvananthapuram
VQGP,medium_airport,Gelephu Airport,980,AS,BT,Gelephu
VQPR,medium_airport,Paro Airport,7332,AS,BT,Paro
VRMG,medium_airport,Gan International Airport,6,AS,MV,Gan
VRMH,medium_airport,Hanimaadhoo Airport,4,AS,MV,Haa Dhaalu Atoll
VRMK,medium_airport,Kadhdhoo Airport,4,AS,MV,Kadhdhoo
VRMM,large_airport,MalÃ© International Airport,6,AS,MV,MalÃ©
VRMT,medium_airport,Kaadedhdhoo Airport,2,AS,MV,Huvadhu Atoll
VRMV,medium_airport,Villa Airport,6,AS,MV,Maamigili
VTBD,large_airport,Don Mueang International Airport,9,AS,TH,Bangkok
VTBK,medium_airport,Kamphaeng Saen Airport,30,AS,TH,Nakhon Pathom
VTBL,medium_airport,Khok Kathiam Airport,123,AS,TH,
VTBO,medium_airport,Trat Airport,105,AS,TH,
VTBS,large_airport,Suvarnabhumi Airport,5,AS,TH,Bangkok
VTBU,medium_airport,U-Tapao International Airport,42,AS,TH,Rayong
VTCC,large_airport,Chiang Mai International Airport,1036,AS,TH,Chiang Mai
VTCH,medium_airport,Mae Hong Son Airport,929,AS,TH,
VTCL,medium_airport,Lampang Airport,811,AS,TH,
VTCN,medium_airport,Nan Airport,685,AS,TH,
VTCP,medium_airport,Phrae Airport,538,AS,TH,
VTCT,medium_airport,Chiang Rai International Airport,1280,AS,TH,Chiang Rai
VTPB,medium_airport,Phetchabun Airport,450,AS,TH,
VTPH,medium_airport,Hua Hin Airport,62,AS,TH,Hua Hin
VTPI,medium_airport,Takhli Airport,107,AS,TH,
VTPM,medium_airport,Mae Sot Airport,690,AS,TH,
VTPO,medium_airport,Sukhothai Airport,179,AS,TH,
VTPP,medium_airport,Phitsanulok Airport,154,AS,TH,
VTPT,medium_airport,Tak Airport,478,AS,TH,
VTSB,medium_airport,Surat Thani Airport,20,AS,TH,Surat Thani
VTSC,medium_airport,Narathiwat Airport,16,AS,TH,
VTSE,medium_airport,Chumphon Airport,18,AS,TH,
VTSF,medium_airport,Nakhon Si Thammarat Airport,13,AS,TH,Nakhon Si Thammarat
VTSG,medium_airport,Krabi Airport,82,AS,TH,Krabi
VTSH,medium_airport,Songkhla Airport,12,AS,TH,
VTSK,medium_airport,Pattani Airport,8,AS,TH,
VTSM,medium_airport,Samui Airport,64,AS,TH,Na Thon (Ko Samui Island)
VTSN,medium_airport,Cha Eian Airport,44,AS,TH,Nakhon Si Thammarat
VTSP,large_airport,Phuket International Airport,82,AS,TH,Phuket
VTSR,medium_airport,Ranong Airport,57,AS,TH,
VTSS,medium_airport,Hat Yai International Airport,90,AS,TH,Hat Yai
VTST,medium_airport,Trang Airport,67,AS,TH,
VTUD,medium_airport,Udon Thani Airport,579,AS,TH,Udon Thani
VTUI,medium_airport,Sakon Nakhon Airport,529,AS,TH,
VTUJ,medium_airport,Surin Airport,478,AS,TH,Surin
VTUK,medium_airport,Khon Kaen Airport,670,AS,TH,Khon Kaen
VTUL,medium_airport,Loei Airport,860,AS,TH,
VTUO,medium_airport,Buri Ram Airport,590,AS,TH,
VTUQ,medium_airport,Nakhon Ratchasima Airport,765,AS,TH,
VTUU,medium_airport,Ubon Ratchathani Airport,406,AS,TH,Ubon Ratchathani
VTUV,medium_airport,Roi Et Airport,451,AS,TH,
VTUW,medium_airport,Nakhon Phanom Airport,587,AS,TH,
VVBM,medium_airport,Buon Ma Thuot Airport,1729,AS,VN,Buon Ma Thuot
VVCI,medium_airport,Cat Bi International Airport,6,AS,VN,Haiphong
VVCM,medium_airport,CÃ  Mau Airport,6,AS,VN,Ca Mau City
VVCR,medium_airport,Cam Ranh Airport,40,AS,VN,Nha Trang
VVCS,medium_airport,Co Ong Airport,20,AS,VN,Con Dao
VVCT,medium_airport,Can Tho International Airport,9,AS,VN,Can Tho
VVDB,medium_airport,Dien Bien Phu Airport,1611,AS,VN,Dien Bien Phu
VVDL,medium_airport,Lien Khuong Airport,3156,AS,VN,Da Lat
VVDN,large_airport,Da Nang International Airport,33,AS,VN,Da Nang
VVGL,medium_airport,Gia Lam Air Base,50,AS,VN,Hanoi
VVNB,large_airport,Noi Bai International Airport,39,AS,VN,Hanoi
VVPB,medium_airport,Phu Bai Airport,48,AS,VN,Hue
VVPC,medium_airport,Phu Cat Airport,80,AS,VN,Quy Nohn
VVPK,medium_airport,Pleiku Airport,2434,AS,VN,Pleiku
VVPQ,medium_airport,Phu Quoc International Airport,37,AS,VN,Phu Quoc Island
VVRG,medium_airport,Rach Gia Airport,7,AS,VN,Rach Gia
VVTH,medium_airport,Dong Tac Airport,20,AS,VN,Tuy Hoa
VVTS,large_airport,Tan Son Nhat International Airport,33,AS,VN,Ho Chi Minh City
VVVD,medium_airport,VÃ¢n Äá»n International Airport,24,AS,VN,Ha Long
VVVH,medium_airport,Vinh Airport,23,AS,VN,Vinh
VYDW,medium_airport,Dawei Airport,84,AS,MM,Dawei
VYEL,medium_airport,Naypyidaw Airport,302,AS,MM,Pyinmana
VYHH,medium_airport,Heho Airport,3858,AS,MM,Heho
VYKG,medium_airport,Kengtung Airport,2798,AS,MM,Kengtung
VYKP,medium_airport,Kyaukpyu Airport,20,AS,MM,Kyaukpyu
VYKT,medium_airport,Kawthoung Airport,180,AS,MM,Kawthoung
VYLK,medium_airport,Loikaw Airport,2940,AS,MM,Loikaw
VYLS,medium_airport,Lashio Airport,2450,AS,MM,Lashio
VYMD,large_airport,Mandalay International Airport,300,AS,MM,Mandalay
VYME,medium_airport,Myeik Airport,75,AS,MM,Mkeik
VYMK,medium_airport,Myitkyina Airport,475,AS,MM,Myitkyina
VYML,medium_airport,Meiktila Air Base,699,AS,MM,Meiktila
VYMO,medium_airport,Momeik Airport,600,AS,MM,
VYMS,medium_airport,Mong Hsat Airport,1875,AS,MM,Mong Hsat
VYNP,medium_airport,Nampong Air Base,459,AS,MM,Myitkyina
VYNS,medium_airport,Namsang Airport,3100,AS,MM,Namsang
VYPT,medium_airport,Putao Airport,1500,AS,MM,Putao
VYST,medium_airport,Shante Air Base,630,AS,MM,Meiktila
VYSW,medium_airport,Sittwe Airport,27,AS,MM,Sittwe
VYTD,medium_airport,Thandwe Airport,20,AS,MM,Thandwe
VYTL,medium_airport,Tachileik Airport,1280,AS,MM,Tachileik
VYYY,large_airport,Yangon International Airport,109,AS,MM,Yangon
WAAA,large_airport,Hasanuddin International Airport,47,AS,ID,Ujung Pandang-Celebes Island
WABB,medium_airport,Frans Kaisiepo Airport,46,AS,ID,Biak-Supiori Island
WABI,medium_airport,Nabire Airport,20,AS,ID,Nabire-Papua Island
WABP,medium_airport,Moses Kilangin Airport,103,AS,ID,Timika-Papua Island
WADD,large_airport,Ngurah Rai (Bali) International Airport,14,AS,ID,Denpasar-Bali Island
WADL,medium_airport,Lombok International Airport,319,AS,ID,Mataram
WAHI,medium_airport,Yogyakarta International Airport,24,AS,ID,Yogyakarta
WAJJ,large_airport,Sentani International Airport,289,AS,ID,Jayapura-Papua Island
WAJW,medium_airport,Wamena Airport,5085,AS,ID,Wamena-Papua Island
WAKK,medium_airport,Mopah Airport,10,AS,ID,Merauke-Papua Island
WALK,medium_airport,Kalimarau Airport,59,AS,ID,Tanjung Redeb - Borneo Island
WALR,medium_airport,Juwata Airport,23,AS,ID,Tarakan Island
WAMH,medium_airport,Naha Airport,16,AS,ID,Tahuna-Sangihe Island
WAML,medium_airport,Mutiara Airport,284,AS,ID,Palu-Celebes Island
WAMM,medium_airport,Sam Ratulangi Airport,264,AS,ID,Manado-Celebes Island
WAMP,medium_airport,Kasiguncu Airport,174,AS,ID,Poso-Celebes Island
WAMR,medium_airport,Pitu Airport,49,AS,ID,Gotalalamo-Morotai Island
WAMT,medium_airport,Sultan Babullah Airport,49,AS,ID,Sango-Ternate Island
WAMW,medium_airport,Syukuran Aminuddin Amir Airport,56,AS,ID,Luwok - Celebes Island
WAON,medium_airport,Warukin Airport,197,AS,ID,Tanta-Tabalong-Borneo Island
WAPF,medium_airport,Karel Sadsuitubun Airport,78,AS,ID,Langgur
WAPL,medium_airport,Dumatumbun Airport,10,AS,ID,Langgur-Seram Island
WAPP,medium_airport,"Pattimura Airport, Ambon",33,AS,ID,Ambon
WARR,large_airport,Juanda International Airport,9,AS,ID,Surabaya
WASF,medium_airport,Fakfak Airport,462,AS,ID,Fakfak-Papua Island
WASK,medium_airport,Kaimana Airport,19,AS,ID,Kaimana-Papua Island
WASO,medium_airport,Babo Airport,10,AS,ID,Babo-Papua Island
WASR,medium_airport,Rendani Airport,23,AS,ID,Manokwari-Papua Island
WAWD,medium_airport,Matahora Airport,88,AS,ID,Wangi-wangi Island
WAXX,large_airport,Dominique Edward Osok Airport,10,AS,ID,Sorong-Papua Island
WBGB,medium_airport,Bintulu Airport,74,AS,MY,Bintulu
WBGG,medium_airport,Kuching International Airport,89,AS,MY,Kuching
WBGJ,medium_airport,Limbang Airport,14,AS,MY,Limbang
WBGM,medium_airport,Marudi Airport,103,AS,MY,Marudi
WBGR,medium_airport,Miri Airport,59,AS,MY,Miri
WBGS,medium_airport,Sibu Airport,122,AS,MY,Sibu
WBGZ,medium_airport,Bario Airport,3350,AS,MY,Bario
WBKD,medium_airport,Lahad Datu Airport,45,AS,MY,Lahad Datu
WBKK,medium_airport,Kota Kinabalu International Airport,10,AS,MY,Kota Kinabalu
WBKL,medium_airport,Labuan Airport,101,AS,MY,Labuan
WBKS,medium_airport,Sandakan Airport,46,AS,MY,Sandakan
WBKW,medium_airport,Tawau Airport,57,AS,MY,Tawau
WBMU,medium_airport,Mulu Airport,80,AS,MY,Mulu
WBSB,large_airport,Brunei International Airport,73,AS,BN,Bandar Seri Begawan
WIBB,medium_airport,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,102,AS,ID,Pekanbaru-Sumatra Island
WIBD,medium_airport,Pinang Kampai Airport,55,AS,ID,Dumai-Sumatra Island
WICA,medium_airport,Kertajati International Airport,134,AS,ID,Kertajati
WICC,medium_airport,Husein Sastranegara International Airport,2436,AS,ID,Bandung-Java Island
WIDD,medium_airport,Hang Nadim International Airport,126,AS,ID,Batam Island
WIHH,medium_airport,Halim Perdanakusuma International Airport,84,AS,ID,Jakarta
WIHL,medium_airport,Tunggul Wulung Airport,69,AS,ID,Cilacap-Java Island
WIII,large_airport,Soekarno-Hatta International Airport,34,AS,ID,Jakarta
WILL,medium_airport,Radin Inten II (Branti) Airport,282,AS,ID,Bandar Lampung-Sumatra Island
WIMB,medium_airport,Binaka Airport,20,AS,ID,Gunung Sitoli-Nias Island
WIME,medium_airport,Aek Godang Airport,922,AS,ID,Padang Sidempuan-Sumatra Island
WIMG,medium_airport,Tabing Airport,9,AS,ID,Padang-Sumatra Island
WIMK,medium_airport,Soewondo Air Force Base,114,AS,ID,Medan-Sumatra Island
WIMM,large_airport,Kualanamu International Airport,23,AS,ID,
WIOG,medium_airport,Nanga Pinoh Airport,123,AS,ID,Nanga Pinoh-Borneo Island
WIOK,medium_airport,Ketapang(Rahadi Usman) Airport,46,AS,ID,Ketapang-Borneo Island
WION,medium_airport,Ranai Airport,7,AS,ID,Ranai-Natuna Besar Island
WIOO,medium_airport,Supadio Airport,10,AS,ID,Pontianak-Borneo Island
WIOP,medium_airport,Pangsuma Airport,297,AS,ID,Putussibau-Borneo Island
WIOS,medium_airport,Sintang(Susilo) Airport,98,AS,ID,Sintang-Borneo Island
WIPL,medium_airport,Fatmawati Soekarno Airport,50,AS,ID,Bengkulu-Sumatra Island
WIPP,medium_airport,Sultan Mahmud Badaruddin II Airport,49,AS,ID,Palembang-Sumatra Island
WIPQ,medium_airport,Pendopo Airport,184,AS,ID,Talang Gudang-Sumatra Island
WIPR,medium_airport,Japura Airport,62,AS,ID,Rengat-Sumatra Island
WIPT,medium_airport,Minangkabau International Airport,18,AS,ID,Ketaping/Padang - Sumatra Island
WITK,medium_airport,Rembele Airport,4648,AS,ID,Takengon
WITL,medium_airport,Lhok Sukon Airport,28,AS,ID,Lhok Sukon-Sumatra Island
WITT,medium_airport,Sultan Iskandar Muda International Airport,65,AS,ID,Banda Aceh
WMAP,medium_airport,Kluang Airport,150,AS,MY,Kluang
WMBT,medium_airport,Pulau Tioman Airport,15,AS,MY,Pulau Tioman
WMKA,medium_airport,Sultan Abdul Halim Airport,15,AS,MY,Alor Satar
WMKB,medium_airport,Butterworth Airport,11,AS,MY,Butterworth
WMKC,medium_airport,Sultan Ismail Petra Airport,16,AS,MY,Kota Baharu
WMKD,medium_airport,Kuantan Airport,58,AS,MY,Kuantan
WMKE,medium_airport,Kerteh Airport,18,AS,MY,Kerteh
WMKI,medium_airport,Sultan Azlan Shah Airport,130,AS,MY,Ipoh
WMKJ,medium_airport,Senai International Airport,135,AS,MY,Johor Bahru
WMKK,large_airport,Kuala Lumpur International Airport,69,AS,MY,Kuala Lumpur
WMKL,medium_airport,Langkawi International Airport,29,AS,MY,Langkawi
WMKM,medium_airport,Malacca Airport,35,AS,MY,Malacca
WMKN,medium_airport,Sultan Mahmud Airport,21,AS,MY,Kuala Terengganu
WMKP,medium_airport,Penang International Airport,11,AS,MY,Penang
WMSA,medium_airport,Sultan Abdul Aziz Shah International Airport,90,AS,MY,Subang
WPDB,medium_airport,Suai Airport,96,AS,TL,Suai
WPDL,medium_airport,Presidente Nicolau Lobato International Airport,154,AS,TL,Dili
WPEC,medium_airport,Cakung Airport,1771,AS,TL,Baucau
WPOC,medium_airport,Rota Do SÃ¢ndalo Oecusse Airport,,AS,TL,Oecussi-Ambeno
WSAC,medium_airport,Changi Air Base (East),22,AS,SG,Singapore
WSAG,medium_airport,Sembawang Air Base,86,AS,SG,Sembawang
WSAP,medium_airport,Paya Lebar Air Base,65,AS,SG,
WSAT,medium_airport,Tengah Air Base,50,AS,SG,
WSSL,medium_airport,Seletar Airport,36,AS,SG,Seletar
WSSS,large_airport,Singapore Changi Airport,22,AS,SG,Singapore
XK-0001,medium_airport,KFOR Base Airfield,,EU,XK,Camp Bondsteel
XLLL,medium_airport,Soltsy-2 Air Base,266,EU,RU,Soltsy
XLMV,medium_airport,Severomorsk-3 Naval Air Base,564,EU,RU,Severomorsk
XLWF,medium_airport,Fedotovo Naval Air Base,574,EU,RU,Kipelovo
XRWL,medium_airport,Lebyazhye Air Base,381,EU,RU,Kamyshin
XUBS,medium_airport,Smolensk North Airport,820,EU,RU,Smolensk
XWPR,medium_airport,Rtishchevo Air Base,673,EU,RU,Rtishchevo
XXZ,medium_airport,Modi,29977,NA,US,California
YABA,medium_airport,Albany Airport,233,OC,AU,Albany
YAMB,medium_airport,RAAF Base Amberley,91,OC,AU,
YAPH,medium_airport,Alpha Airport,1255,OC,AU,Alpha
YARA,medium_airport,Ararat Airport,1008,OC,AU,
YARM,medium_airport,Armidale Airport,3556,OC,AU,Armidale
YAYE,medium_airport,Ayers Rock Connellan Airport,1626,OC,AU,Ayers Rock
YBAR,medium_airport,Barcaldine Airport,878,OC,AU,Barcaldine
YBAS,medium_airport,Alice Springs Airport,1789,OC,AU,Alice Springs
YBBN,large_airport,Brisbane International Airport,13,OC,AU,Brisbane
YBCG,medium_airport,Gold Coast Airport,21,OC,AU,Gold Coast
YBCK,medium_airport,Blackall Airport,928,OC,AU,Blackall
YBCS,medium_airport,Cairns International Airport,10,OC,AU,Cairns
YBCV,medium_airport,Charleville Airport,1003,OC,AU,Charleville
YBDV,medium_airport,Birdsville Airport,159,OC,AU,
YBHI,medium_airport,Broken Hill Airport,958,OC,AU,Broken Hill
YBHM,medium_airport,Hamilton Island Airport,15,OC,AU,Hamilton Island
YBIE,medium_airport,Bedourie Airport,300,OC,AU,
YBKE,medium_airport,Bourke Airport,352,OC,AU,
YBLA,medium_airport,Benalla Airport,569,OC,AU,
YBMA,medium_airport,Mount Isa Airport,1121,OC,AU,Mount Isa
YBMC,medium_airport,Sunshine Coast Airport,15,OC,AU,Maroochydore
YBMK,medium_airport,Mackay Airport,19,OC,AU,Mackay
YBNA,medium_airport,Ballina Byron Gateway Airport,7,OC,AU,Ballina
YBNS,medium_airport,Bairnsdale Airport,165,OC,AU,
YBOK,medium_airport,Oakey Airport,1335,OC,AU,
YBOU,medium_airport,Boulia Airport,542,OC,AU,
YBPN,medium_airport,Proserpine Whitsunday Coast Airport,82,OC,AU,Proserpine
YBRK,medium_airport,Rockhampton Airport,34,OC,AU,Rockhampton
YBRM,medium_airport,Broome International Airport,56,OC,AU,Broome
YBRN,medium_airport,Balranald Airport,210,OC,AU,
YBRW,medium_airport,Brewarrina Airport,414,OC,AU,
YBTH,medium_airport,Bathurst Airport,2435,OC,AU,Bathurst
YBTI,medium_airport,Bathurst Island Airport,67,OC,AU,
YBTL,medium_airport,Townsville Airport,18,OC,AU,Townsville
YBTR,medium_airport,Blackwater Airport,657,OC,AU,
YBUD,medium_airport,Bundaberg Airport,107,OC,AU,Bundaberg
YBWP,medium_airport,Weipa Airport,63,OC,AU,Weipa
YBWW,medium_airport,Toowoomba Wellcamp Airport,1509,OC,AU,Toowoomba
YCAR,medium_airport,Carnarvon Airport,13,OC,AU,Carnarvon
YCBA,medium_airport,Cobar Airport,724,OC,AU,
YCBB,medium_airport,Coonabarabran Airport,2117,OC,AU,
YCBP,medium_airport,Coober Pedy Airport,740,OC,AU,
YCCA,medium_airport,Chinchilla Airport,1028,OC,AU,
YCCY,medium_airport,Cloncurry Airport,616,OC,AU,Cloncurry
YCDU,medium_airport,Ceduna Airport,77,OC,AU,
YCEE,medium_airport,Cleve Airport,589,OC,AU,
YCIN,medium_airport,RAAF Base Curtin,300,OC,AU,
YCKN,medium_airport,Cooktown Airport,26,OC,AU,
YCMT,medium_airport,Clermont Airport,908,OC,AU,
YCMU,medium_airport,Cunnamulla Airport,630,OC,AU,
YCNM,medium_airport,Coonamble Airport,604,OC,AU,
YCOE,medium_airport,Coen Airport,532,OC,AU,Coen
YCOM,medium_airport,Cooma Snowy Mountains Airport,3088,OC,AU,Cooma
YCOR,medium_airport,Corowa Airport,469,OC,AU,
YCRG,medium_airport,Corryong Airport,963,OC,AU,
YCTM,medium_airport,Cootamundra Airport,1110,OC,AU,
YCWR,medium_airport,Cowra Airport,966,OC,AU,
YDBI,medium_airport,Dirranbandi Airport,567,OC,AU,
YDBY,medium_airport,Derby Airport,24,OC,AU,
YDLQ,medium_airport,Deniliquin Airport,316,OC,AU,Deniliquin
YDPO,medium_airport,Devonport Airport,33,OC,AU,Devonport
YDYS,medium_airport,Dysart Airport,670,OC,AU,
YECH,medium_airport,Echuca Airport,323,OC,AU,
YELD,medium_airport,Elcho Island Airport,101,OC,AU,Elcho Island
YEML,medium_airport,Emerald Airport,624,OC,AU,Emerald
YESP,medium_airport,Esperance Airport,470,OC,AU,Esperance
YFBS,medium_airport,Forbes Airport,760,OC,AU,Forbes
YFRT,medium_airport,Forrest Airport,511,OC,AU,
YFTZ,medium_airport,Fitzroy Crossing Airport,368,OC,AU,
YGDH,medium_airport,Gunnedah Airport,863,OC,AU,
YGEL,medium_airport,Geraldton Airport,121,OC,AU,Geraldton
YGFN,medium_airport,Grafton Airport,110,OC,AU,
YGLA,medium_airport,Gladstone Airport,64,OC,AU,Gladstone
YGLB,medium_airport,Goulburn Airport,2141,OC,AU,
YGLI,medium_airport,Glen Innes Airport,3433,OC,AU,
YGPT,medium_airport,Garden Point Airport,90,OC,AU,
YGTE,medium_airport,Groote Eylandt Airport,53,OC,AU,Groote Eylandt
YGTH,medium_airport,Griffith Airport,439,OC,AU,Griffith
YHAY,medium_airport,Hay Airport,305,OC,AU,
YHBA,medium_airport,Hervey Bay Airport,60,OC,AU,Hervey Bay
YHID,medium_airport,Horn Island Airport,43,OC,AU,Horn Island
YHLC,medium_airport,Halls Creek Airport,1346,OC,AU,
YHML,medium_airport,Hamilton Airport,803,OC,AU,
YHOT,medium_airport,Mount Hotham Airport,4260,OC,AU,Mount Hotham
YHPN,medium_airport,Hopetoun Airport,256,OC,AU,
YHSM,medium_airport,Horsham Airport,445,OC,AU,
YIVL,medium_airport,Inverell Airport,2667,OC,AU,Inverell
YKER,medium_airport,Kerang Airport,254,OC,AU,
YKII,medium_airport,King Island Airport,132,OC,AU,
YKMP,medium_airport,Kempsey Airport,54,OC,AU,
YKOW,medium_airport,Kowanyama Airport,35,OC,AU,Kowanyama
YKRY,medium_airport,Kingaroy Airport,1492,OC,AU,
YKSC,medium_airport,Kingscote Airport,24,OC,AU,
YLEC,medium_airport,Leigh Creek Airport,856,OC,AU,
YLEO,medium_airport,Leonora Airport,1217,OC,AU,Leonora
YLHR,medium_airport,Lockhart River Airport,77,OC,AU,Lockhart River
YLIS,medium_airport,Lismore Airport,35,OC,AU,Lismore
YLRD,medium_airport,Lightning Ridge Airport,540,OC,AU,
YLRE,medium_airport,Longreach Airport,627,OC,AU,Longreach
YLST,medium_airport,Leinster Airport,1631,OC,AU,
YLTV,medium_airport,Latrobe Valley Airport,180,OC,AU,Morwell
YMAV,medium_airport,Avalon Airport,35,OC,AU,Melbourne
YMAY,medium_airport,Albury Airport,539,OC,AU,Albury
YMBA,medium_airport,Mareeba Airport,1560,OC,AU,
YMDG,medium_airport,Mudgee Airport,1545,OC,AU,Mudgee
YMEK,medium_airport,Meekatharra Airport,1713,OC,AU,
YMEN,medium_airport,Melbourne Essendon Airport,282,OC,AU,Melbourne
YMER,medium_airport,Merimbula Airport,7,OC,AU,Merimbula
YMES,medium_airport,RAAF Base East Sale,23,OC,AU,
YMGD,medium_airport,Maningrida Airport,123,OC,AU,Maningrida
YMHB,medium_airport,Hobart International Airport,13,OC,AU,Hobart
YMIA,medium_airport,Mildura Airport,167,OC,AU,Mildura
YMLT,medium_airport,Launceston Airport,562,OC,AU,Launceston
YMMB,medium_airport,Melbourne Moorabbin Airport,50,OC,AU,Melbourne
YMML,large_airport,Melbourne International Airport,434,OC,AU,Melbourne
YMNE,medium_airport,Mount Keith Airport,1792,OC,AU,
YMOG,medium_airport,Mount Magnet Airport,1354,OC,AU,
YMOR,medium_airport,Moree Airport,701,OC,AU,Moree
YMRB,medium_airport,Moranbah Airport,770,OC,AU,Moranbah
YMRY,medium_airport,Moruya Airport,14,OC,AU,Moruya
YMTG,medium_airport,Mount Gambier Airport,212,OC,AU,
YNAR,medium_airport,Narrandera Airport,474,OC,AU,Narrandera
YNBR,medium_airport,Narrabri Airport,788,OC,AU,Narrabri
YNGU,medium_airport,Ngukurr Airport,45,OC,AU,
YNRM,medium_airport,Narromine Airport,782,OC,AU,
YNT,large_airport,Yantai Penglai International Airport,154,AS,CN,Yantai
YNTN,medium_airport,Normanton Airport,73,OC,AU,Normanton
YNWN,medium_airport,Newman Airport,1724,OC,AU,Newman
YORG,medium_airport,Orange Airport,3115,OC,AU,Orange
YPAD,large_airport,Adelaide International Airport,20,OC,AU,Adelaide
YPAG,medium_airport,Port Augusta Airport,56,OC,AU,
YPBO,medium_airport,Paraburdoo Airport,1406,OC,AU,Paraburdoo
YPCC,medium_airport,Cocos (Keeling) Islands Airport,10,AS,CC,Cocos (Keeling) Islands
YPDN,medium_airport,Darwin International Airport,103,OC,AU,Darwin
YPEA,medium_airport,RAAF Base Pearce,149,OC,AU,Bullsbrook
YPED,medium_airport,RAAF Base Edinburgh,67,OC,AU,Adelaide
